day,hour,minute,time_str,outdoor_temp,avg_indoor_temp,electric_power_kw,cumulative_kwh,avg_pmv,comfort_violated,total_occupancy,cooling_setpoint,heating_setpoint,run_mode,temp_PLENUM-1,humidity_PLENUM-1,pmv_PLENUM-1,power_PLENUM-1,kwh_PLENUM-1,occ_PLENUM-1,temp_SPACE1-1,humidity_SPACE1-1,pmv_SPACE1-1,power_SPACE1-1,kwh_SPACE1-1,occ_SPACE1-1,temp_SPACE2-1,humidity_SPACE2-1,pmv_SPACE2-1,power_SPACE2-1,kwh_SPACE2-1,occ_SPACE2-1,temp_SPACE3-1,humidity_SPACE3-1,pmv_SPACE3-1,power_SPACE3-1,kwh_SPACE3-1,occ_SPACE3-1,temp_SPACE4-1,humidity_SPACE4-1,pmv_SPACE4-1,power_SPACE4-1,kwh_SPACE4-1,occ_SPACE4-1,temp_SPACE5-1,humidity_SPACE5-1,pmv_SPACE5-1,power_SPACE5-1,kwh_SPACE5-1,occ_SPACE5-1
12,9,53,Day 12 09:53,17.48,26.8,17.0,1825.07,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,304.18,0,26.5,45.9,0.45,2.83,304.18,9,27.1,45.9,0.55,2.83,304.18,9,26.5,45.9,0.45,2.83,304.18,9,27.1,45.9,0.55,2.83,304.18,9,26.5,45.9,0.45,2.83,304.18,9
12,9,68,Day 12 09:68,17.8,26.8,17.0,1829.32,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,304.89,0,26.5,45.9,0.45,2.83,304.89,9,27.1,45.9,0.55,2.83,304.89,9,26.5,45.9,0.45,2.83,304.89,9,27.1,45.9,0.55,2.83,304.89,9,26.5,45.9,0.45,2.83,304.89,9
12,10,15,Day 12 10:15,18.55,26.8,17.0,1833.57,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,305.6,0,26.5,45.9,0.45,2.83,305.6,9,27.1,45.9,0.55,2.83,305.6,9,26.5,45.9,0.45,2.83,305.6,9,27.1,45.9,0.55,2.83,305.6,9,26.5,45.9,0.45,2.83,305.6,9
12,10,30,Day 12 10:30,19.3,26.8,17.0,1837.82,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,306.3,0,26.5,45.9,0.45,2.83,306.3,9,27.1,45.9,0.55,2.83,306.3,9,26.5,45.9,0.45,2.83,306.3,9,27.1,45.9,0.55,2.83,306.3,9,26.5,45.9,0.45,2.83,306.3,9
12,10,45,Day 12 10:45,20.05,26.8,17.0,1842.07,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,307.01,0,26.5,45.9,0.45,2.83,307.01,9,27.1,45.9,0.55,2.83,307.01,9,26.5,45.9,0.45,2.83,307.01,9,27.1,45.9,0.55,2.83,307.01,9,26.5,45.9,0.45,2.83,307.01,9
12,10,60,Day 12 10:60,20.8,26.8,17.0,1846.33,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,307.72,0,26.5,45.9,0.45,2.83,307.72,9,27.1,45.9,0.55,2.83,307.72,9,26.5,45.9,0.45,2.83,307.72,9,27.1,45.9,0.55,2.83,307.72,9,26.5,45.9,0.45,2.83,307.72,9
12,11,23,Day 12 11:23,21.53,26.8,17.0,1850.58,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,308.43,0,26.5,45.9,0.45,2.83,308.43,9,27.1,45.9,0.55,2.83,308.43,9,26.5,45.9,0.45,2.83,308.43,9,27.1,45.9,0.55,2.83,308.43,9,26.5,45.9,0.45,2.83,308.43,9
12,11,38,Day 12 11:38,22.25,26.8,17.0,1854.83,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,309.14,0,26.5,45.9,0.45,2.83,309.14,9,27.1,45.9,0.55,2.83,309.14,9,26.5,45.9,0.45,2.83,309.14,9,27.1,45.9,0.55,2.83,309.14,9,26.5,45.9,0.45,2.83,309.14,9
12,11,53,Day 12 11:53,22.97,26.8,17.0,1859.08,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,309.85,0,26.5,45.9,0.45,2.83,309.85,9,27.1,45.9,0.55,2.83,309.85,9,26.5,45.9,0.45,2.83,309.85,9,27.1,45.9,0.55,2.83,309.85,9,26.5,45.9,0.45,2.83,309.85,9
12,11,68,Day 12 11:68,23.7,26.8,17.0,1863.33,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,310.56,0,26.5,45.9,0.45,2.83,310.56,9,27.1,45.9,0.55,2.83,310.56,9,26.5,45.9,0.45,2.83,310.56,9,27.1,45.9,0.55,2.83,310.56,9,26.5,45.9,0.45,2.83,310.56,9
12,12,23,Day 12 12:23,24.45,26.84,17.0,1867.58,0.51,True,45.0,27.0,17.0,AI-Controlled,29.04,38.5,0.85,2.83,311.26,0,26.54,45.9,0.46,2.83,311.26,9,27.14,45.9,0.56,2.83,311.26,9,26.54,45.9,0.46,2.83,311.26,9,27.14,45.9,0.56,2.83,311.26,9,26.54,45.9,0.46,2.83,311.26,9
12,12,38,Day 12 12:38,25.2,26.9,17.0,1871.83,0.52,True,45.0,27.0,17.0,AI-Controlled,29.1,38.5,0.85,2.83,311.97,0,26.6,45.9,0.47,2.83,311.97,9,27.2,45.9,0.57,2.83,311.97,9,26.6,45.9,0.47,2.83,311.97,9,27.2,45.9,0.57,2.83,311.97,9,26.6,45.9,0.47,2.83,311.97,9
12,12,53,Day 12 12:53,25.95,26.96,17.0,1876.08,0.53,True,45.0,27.0,17.0,AI-Controlled,29.16,38.5,0.85,2.83,312.68,0,26.66,46.0,0.48,2.83,312.68,9,27.26,46.0,0.58,2.83,312.68,9,26.66,46.0,0.48,2.83,312.68,9,27.26,46.0,0.58,2.83,312.68,9,26.66,46.0,0.48,2.83,312.68,9
12,12,68,Day 12 12:68,26.7,27.02,17.0,1880.34,0.54,True,45.0,27.0,17.0,AI-Controlled,29.22,38.5,0.85,2.83,313.39,0,26.72,46.0,0.49,2.83,313.39,9,27.32,46.0,0.59,2.83,313.39,9,26.72,46.0,0.49,2.83,313.39,9,27.32,46.0,0.59,2.83,313.39,9,26.72,46.0,0.49,2.83,313.39,9
12,13,23,Day 12 13:23,26.27,26.98,17.0,1884.59,0.54,True,45.0,27.0,17.0,AI-Controlled,29.18,38.5,0.85,2.83,314.1,0,26.68,46.0,0.49,2.83,314.1,9,27.28,46.0,0.59,2.83,314.1,9,26.68,46.0,0.49,2.83,314.1,9,27.28,46.0,0.59,2.83,314.1,9,26.68,46.0,0.49,2.83,314.1,9
12,13,38,Day 12 13:38,25.85,26.95,17.0,1888.84,0.53,True,45.0,27.0,17.0,AI-Controlled,29.15,38.5,0.85,2.83,314.81,0,26.65,46.0,0.48,2.83,314.81,9,27.25,46.0,0.58,2.83,314.81,9,26.65,46.0,0.48,2.83,314.81,9,27.25,46.0,0.58,2.83,314.81,9,26.65,46.0,0.48,2.83,314.81,9
12,13,53,Day 12 13:53,25.43,26.91,17.0,1893.09,0.52,True,45.0,27.0,17.0,AI-Controlled,29.11,38.5,0.85,2.83,315.51,0,26.61,46.0,0.47,2.83,315.51,9,27.21,46.0,0.57,2.83,315.51,9,26.61,46.0,0.47,2.83,315.51,9,27.21,46.0,0.57,2.83,315.51,9,26.61,46.0,0.47,2.83,315.51,9
12,13,68,Day 12 13:68,25.0,26.88,17.0,1897.34,0.52,True,45.0,27.0,17.0,AI-Controlled,29.08,38.5,0.85,2.83,316.22,0,26.58,45.9,0.47,2.83,316.22,9,27.18,45.9,0.57,2.83,316.22,9,26.58,45.9,0.47,2.83,316.22,9,27.18,45.9,0.57,2.83,316.22,9,26.58,45.9,0.47,2.83,316.22,9
12,14,23,Day 12 14:23,24.6,26.85,17.0,1901.59,0.51,True,45.0,27.0,17.0,AI-Controlled,29.05,38.5,0.85,2.83,316.93,0,26.55,45.9,0.46,2.83,316.93,9,27.15,45.9,0.56,2.83,316.93,9,26.55,45.9,0.46,2.83,316.93,9,27.15,45.9,0.56,2.83,316.93,9,26.55,45.9,0.46,2.83,316.93,9
12,14,38,Day 12 14:38,24.2,26.82,17.0,1905.84,0.51,True,45.0,27.0,17.0,AI-Controlled,29.02,38.5,0.85,2.83,317.64,0,26.52,45.9,0.46,2.83,317.64,9,27.12,45.9,0.56,2.83,317.64,9,26.52,45.9,0.46,2.83,317.64,9,27.12,45.9,0.56,2.83,317.64,9,26.52,45.9,0.46,2.83,317.64,9
12,14,53,Day 12 14:53,23.8,26.8,17.0,1910.09,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,318.35,0,26.5,45.9,0.45,2.83,318.35,9,27.1,45.9,0.55,2.83,318.35,9,26.5,45.9,0.45,2.83,318.35,9,27.1,45.9,0.55,2.83,318.35,9,26.5,45.9,0.45,2.83,318.35,9
12,14,68,Day 12 14:68,23.4,26.8,17.0,1914.35,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,319.06,0,26.5,45.9,0.45,2.83,319.06,9,27.1,45.9,0.55,2.83,319.06,9,26.5,45.9,0.45,2.83,319.06,9,27.1,45.9,0.55,2.83,319.06,9,26.5,45.9,0.45,2.83,319.06,9
12,15,23,Day 12 15:23,22.97,26.8,17.0,1918.6,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,319.77,0,26.5,45.9,0.45,2.83,319.77,9,27.1,45.9,0.55,2.83,319.77,9,26.5,45.9,0.45,2.83,319.77,9,27.1,45.9,0.55,2.83,319.77,9,26.5,45.9,0.45,2.83,319.77,9
12,15,38,Day 12 15:38,22.55,26.8,17.0,1922.85,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,320.47,0,26.5,45.9,0.45,2.83,320.47,9,27.1,45.9,0.55,2.83,320.47,9,26.5,45.9,0.45,2.83,320.47,9,27.1,45.9,0.55,2.83,320.47,9,26.5,45.9,0.45,2.83,320.47,9
12,15,53,Day 12 15:53,22.12,26.8,17.0,1927.1,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,321.18,0,26.5,45.9,0.45,2.83,321.18,9,27.1,45.9,0.55,2.83,321.18,9,26.5,45.9,0.45,2.83,321.18,9,27.1,45.9,0.55,2.83,321.18,9,26.5,45.9,0.45,2.83,321.18,9
12,15,68,Day 12 15:68,21.7,26.8,17.0,1931.35,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,321.89,0,26.5,45.9,0.45,2.83,321.89,9,27.1,45.9,0.55,2.83,321.89,9,26.5,45.9,0.45,2.83,321.89,9,27.1,45.9,0.55,2.83,321.89,9,26.5,45.9,0.45,2.83,321.89,9
12,16,23,Day 12 16:23,21.27,26.8,17.0,1935.6,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,322.6,0,26.5,45.9,0.45,2.83,322.6,9,27.1,45.9,0.55,2.83,322.6,9,26.5,45.9,0.45,2.83,322.6,9,27.1,45.9,0.55,2.83,322.6,9,26.5,45.9,0.45,2.83,322.6,9
12,16,38,Day 12 16:38,20.85,26.8,17.0,1939.85,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,323.31,0,26.5,45.9,0.45,2.83,323.31,9,27.1,45.9,0.55,2.83,323.31,9,26.5,45.9,0.45,2.83,323.31,9,27.1,45.9,0.55,2.83,323.31,9,26.5,45.9,0.45,2.83,323.31,9
12,16,53,Day 12 16:53,20.43,26.8,17.0,1944.1,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,324.02,0,26.5,45.9,0.45,2.83,324.02,9,27.1,45.9,0.55,2.83,324.02,9,26.5,45.9,0.45,2.83,324.02,9,27.1,45.9,0.55,2.83,324.02,9,26.5,45.9,0.45,2.83,324.02,9
12,16,60,Day 12 16:60,20.0,26.8,17.0,1948.36,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,324.73,0,26.5,45.9,0.45,2.83,324.73,9,27.1,45.9,0.55,2.83,324.73,9,26.5,45.9,0.45,2.83,324.73,9,27.1,45.9,0.55,2.83,324.73,9,26.5,45.9,0.45,2.83,324.73,9
12,17,15,Day 12 17:15,19.6,26.8,17.0,1952.61,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,325.43,0,26.5,45.9,0.45,2.83,325.43,9,27.1,45.9,0.55,2.83,325.43,9,26.5,45.9,0.45,2.83,325.43,9,27.1,45.9,0.55,2.83,325.43,9,26.5,45.9,0.45,2.83,325.43,9
12,17,30,Day 12 17:30,19.2,26.8,17.0,1956.86,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,326.14,0,26.5,45.9,0.45,2.83,326.14,9,27.1,45.9,0.55,2.83,326.14,9,26.5,45.9,0.45,2.83,326.14,9,27.1,45.9,0.55,2.83,326.14,9,26.5,45.9,0.45,2.83,326.14,9
12,17,45,Day 12 17:45,18.8,26.8,17.0,1961.11,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,326.85,0,26.5,45.9,0.45,2.83,326.85,9,27.1,45.9,0.55,2.83,326.85,9,26.5,45.9,0.45,2.83,326.85,9,27.1,45.9,0.55,2.83,326.85,9,26.5,45.9,0.45,2.83,326.85,9
12,17,60,Day 12 17:60,18.4,26.8,17.0,1965.36,0.5,True,45.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.83,327.56,0,26.5,45.9,0.45,2.83,327.56,9,27.1,45.9,0.55,2.83,327.56,9,26.5,45.9,0.45,2.83,327.56,9,27.1,45.9,0.55,2.83,327.56,9,26.5,45.9,0.45,2.83,327.56,9
12,18,15,Day 12 18:15,17.97,26.8,13.59,1968.76,0.5,True,15.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.26,328.13,0,26.5,45.9,0.45,2.26,328.13,3,27.1,45.9,0.55,2.26,328.13,3,26.5,45.9,0.45,2.26,328.13,3,27.1,45.9,0.55,2.26,328.13,3,26.5,45.9,0.45,2.26,328.13,3
12,18,30,Day 12 18:30,17.55,26.8,13.59,1972.15,0.5,True,15.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.26,328.69,0,26.5,45.9,0.45,2.26,328.69,3,27.1,45.9,0.55,2.26,328.69,3,26.5,45.9,0.45,2.26,328.69,3,27.1,45.9,0.55,2.26,328.69,3,26.5,45.9,0.45,2.26,328.69,3
12,18,53,Day 12 18:53,17.12,26.8,13.59,1975.55,0.5,True,15.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.26,329.26,0,26.5,45.9,0.45,2.26,329.26,3,27.1,45.9,0.55,2.26,329.26,3,26.5,45.9,0.45,2.26,329.26,3,27.1,45.9,0.55,2.26,329.26,3,26.5,45.9,0.45,2.26,329.26,3
12,18,68,Day 12 18:68,16.7,26.8,13.59,1978.95,0.5,True,15.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,2.26,329.82,0,26.5,45.9,0.45,2.26,329.82,3,27.1,45.9,0.55,2.26,329.82,3,26.5,45.9,0.45,2.26,329.82,3,27.1,45.9,0.55,2.26,329.82,3,26.5,45.9,0.45,2.26,329.82,3
12,19,23,Day 12 19:23,16.5,26.8,11.88,1981.91,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,330.32,0,26.5,45.9,0.45,1.98,330.32,0,27.1,45.9,0.55,1.98,330.32,0,26.5,45.9,0.45,1.98,330.32,0,27.1,45.9,0.55,1.98,330.32,0,26.5,45.9,0.45,1.98,330.32,0
12,19,35,Day 12 19:35,16.3,26.8,11.88,1984.88,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,330.81,0,26.5,45.9,0.45,1.98,330.81,0,27.1,45.9,0.55,1.98,330.81,0,26.5,45.9,0.45,1.98,330.81,0,27.1,45.9,0.55,1.98,330.81,0,26.5,45.9,0.45,1.98,330.81,0
12,19,50,Day 12 19:50,16.1,26.8,11.88,1987.85,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,331.31,0,26.5,45.9,0.45,1.98,331.31,0,27.1,45.9,0.55,1.98,331.31,0,26.5,45.9,0.45,1.98,331.31,0,27.1,45.9,0.55,1.98,331.31,0,26.5,45.9,0.45,1.98,331.31,0
12,19,65,Day 12 19:65,15.9,26.8,11.88,1990.82,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,331.8,0,26.5,45.9,0.45,1.98,331.8,0,27.1,45.9,0.55,1.98,331.8,0,26.5,45.9,0.45,1.98,331.8,0,27.1,45.9,0.55,1.98,331.8,0,26.5,45.9,0.45,1.98,331.8,0
12,20,20,Day 12 20:20,15.73,26.8,11.88,1993.79,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,332.3,0,26.5,45.9,0.45,1.98,332.3,0,27.1,45.9,0.55,1.98,332.3,0,26.5,45.9,0.45,1.98,332.3,0,27.1,45.9,0.55,1.98,332.3,0,26.5,45.9,0.45,1.98,332.3,0
12,20,38,Day 12 20:38,15.55,26.8,11.88,1996.76,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,332.79,0,26.5,45.9,0.45,1.98,332.79,0,27.1,45.9,0.55,1.98,332.79,0,26.5,45.9,0.45,1.98,332.79,0,27.1,45.9,0.55,1.98,332.79,0,26.5,45.9,0.45,1.98,332.79,0
12,20,53,Day 12 20:53,15.37,26.8,11.88,1999.73,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,333.29,0,26.5,45.9,0.45,1.98,333.29,0,27.1,45.9,0.55,1.98,333.29,0,26.5,45.9,0.45,1.98,333.29,0,27.1,45.9,0.55,1.98,333.29,0,26.5,45.9,0.45,1.98,333.29,0
12,20,68,Day 12 20:68,15.2,26.8,11.88,2002.7,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,333.78,0,26.5,45.9,0.45,1.98,333.78,0,27.1,45.9,0.55,1.98,333.78,0,26.5,45.9,0.45,1.98,333.78,0,27.1,45.9,0.55,1.98,333.78,0,26.5,45.9,0.45,1.98,333.78,0
12,21,23,Day 12 21:23,15.0,26.8,11.88,2005.66,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,334.28,0,26.5,45.9,0.45,1.98,334.28,0,27.1,45.9,0.55,1.98,334.28,0,26.5,45.9,0.45,1.98,334.28,0,27.1,45.9,0.55,1.98,334.28,0,26.5,45.9,0.45,1.98,334.28,0
12,21,38,Day 12 21:38,14.8,26.8,11.88,2008.63,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,334.77,0,26.5,45.9,0.45,1.98,334.77,0,27.1,45.9,0.55,1.98,334.77,0,26.5,45.9,0.45,1.98,334.77,0,27.1,45.9,0.55,1.98,334.77,0,26.5,45.9,0.45,1.98,334.77,0
12,21,53,Day 12 21:53,14.6,26.8,11.88,2011.6,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,335.27,0,26.5,45.9,0.45,1.98,335.27,0,27.1,45.9,0.55,1.98,335.27,0,26.5,45.9,0.45,1.98,335.27,0,27.1,45.9,0.55,1.98,335.27,0,26.5,45.9,0.45,1.98,335.27,0
12,21,60,Day 12 21:60,14.4,26.8,11.88,2014.57,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,335.76,0,26.5,45.9,0.45,1.98,335.76,0,27.1,45.9,0.55,1.98,335.76,0,26.5,45.9,0.45,1.98,335.76,0,27.1,45.9,0.55,1.98,335.76,0,26.5,45.9,0.45,1.98,335.76,0
12,22,15,Day 12 22:15,14.28,26.8,11.88,2017.54,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,336.26,0,26.5,45.9,0.45,1.98,336.26,0,27.1,45.9,0.55,1.98,336.26,0,26.5,45.9,0.45,1.98,336.26,0,27.1,45.9,0.55,1.98,336.26,0,26.5,45.9,0.45,1.98,336.26,0
12,22,30,Day 12 22:30,14.15,26.8,11.88,2020.51,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,336.75,0,26.5,45.9,0.45,1.98,336.75,0,27.1,45.9,0.55,1.98,336.75,0,26.5,45.9,0.45,1.98,336.75,0,27.1,45.9,0.55,1.98,336.75,0,26.5,45.9,0.45,1.98,336.75,0
12,22,45,Day 12 22:45,14.03,26.8,11.88,2023.48,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,337.25,0,26.5,45.9,0.45,1.98,337.25,0,27.1,45.9,0.55,1.98,337.25,0,26.5,45.9,0.45,1.98,337.25,0,27.1,45.9,0.55,1.98,337.25,0,26.5,45.9,0.45,1.98,337.25,0
12,22,60,Day 12 22:60,13.9,26.8,11.88,2026.45,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,337.74,0,26.5,45.9,0.45,1.98,337.74,0,27.1,45.9,0.55,1.98,337.74,0,26.5,45.9,0.45,1.98,337.74,0,27.1,45.9,0.55,1.98,337.74,0,26.5,45.9,0.45,1.98,337.74,0
12,23,15,Day 12 23:15,13.75,26.8,11.88,2029.41,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,338.24,0,26.5,45.9,0.45,1.98,338.24,0,27.1,45.9,0.55,1.98,338.24,0,26.5,45.9,0.45,1.98,338.24,0,27.1,45.9,0.55,1.98,338.24,0,26.5,45.9,0.45,1.98,338.24,0
12,23,30,Day 12 23:30,13.6,26.8,11.88,2032.38,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,338.73,0,26.5,45.9,0.45,1.98,338.73,0,27.1,45.9,0.55,1.98,338.73,0,26.5,45.9,0.45,1.98,338.73,0,27.1,45.9,0.55,1.98,338.73,0,26.5,45.9,0.45,1.98,338.73,0
12,23,45,Day 12 23:45,13.45,26.8,11.88,2035.35,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,339.23,0,26.5,45.9,0.45,1.98,339.23,0,27.1,45.9,0.55,1.98,339.23,0,26.5,45.9,0.45,1.98,339.23,0,27.1,45.9,0.55,1.98,339.23,0,26.5,45.9,0.45,1.98,339.23,0
12,23,60,Day 12 23:60,13.3,26.8,11.88,2038.32,0.5,False,0.0,27.0,17.0,AI-Controlled,29.0,38.5,0.85,1.98,339.72,0,26.5,45.9,0.45,1.98,339.72,0,27.1,45.9,0.55,1.98,339.72,0,26.5,45.9,0.45,1.98,339.72,0,27.1,45.9,0.55,1.98,339.72,0,26.5,45.9,0.45,1.98,339.72,0
