day,hour,minute,time_str,outdoor_temp,avg_indoor_temp,electric_power_kw,cumulative_kwh,avg_pmv,comfort_violated,total_occupancy,cooling_setpoint,heating_setpoint,run_mode,temp_PLENUM-1,humidity_PLENUM-1,pmv_PLENUM-1,power_PLENUM-1,kwh_PLENUM-1,occ_PLENUM-1,temp_SPACE1-1,humidity_SPACE1-1,pmv_SPACE1-1,power_SPACE1-1,kwh_SPACE1-1,occ_SPACE1-1,temp_SPACE2-1,humidity_SPACE2-1,pmv_SPACE2-1,power_SPACE2-1,kwh_SPACE2-1,occ_SPACE2-1,temp_SPACE3-1,humidity_SPACE3-1,pmv_SPACE3-1,power_SPACE3-1,kwh_SPACE3-1,occ_SPACE3-1,temp_SPACE4-1,humidity_SPACE4-1,pmv_SPACE4-1,power_SPACE4-1,kwh_SPACE4-1,occ_SPACE4-1,temp_SPACE5-1,humidity_SPACE5-1,pmv_SPACE5-1,power_SPACE5-1,kwh_SPACE5-1,occ_SPACE5-1
10,9,60,Day 10 09:60,20.6,22.8,17.9,1210.4,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,201.73,0,22.5,43.9,-0.09,2.98,201.73,9,23.1,43.9,0.01,2.98,201.73,9,22.5,43.9,-0.09,2.98,201.73,9,23.1,43.9,0.01,2.98,201.73,9,22.5,43.9,-0.09,2.98,201.73,9
10,10,15,Day 10 10:15,20.5,22.8,17.9,1214.88,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,202.48,0,22.5,43.9,-0.09,2.98,202.48,9,23.1,43.9,0.01,2.98,202.48,9,22.5,43.9,-0.09,2.98,202.48,9,23.1,43.9,0.01,2.98,202.48,9,22.5,43.9,-0.09,2.98,202.48,9
10,10,30,Day 10 10:30,20.4,22.8,17.9,1219.35,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,203.23,0,22.5,43.9,-0.09,2.98,203.23,9,23.1,43.9,0.01,2.98,203.23,9,22.5,43.9,-0.09,2.98,203.23,9,23.1,43.9,0.01,2.98,203.23,9,22.5,43.9,-0.09,2.98,203.23,9
10,10,45,Day 10 10:45,20.3,22.8,17.9,1223.83,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,203.97,0,22.5,43.9,-0.09,2.98,203.97,9,23.1,43.9,0.01,2.98,203.97,9,22.5,43.9,-0.09,2.98,203.97,9,23.1,43.9,0.01,2.98,203.97,9,22.5,43.9,-0.09,2.98,203.97,9
10,10,60,Day 10 10:60,20.2,22.8,17.9,1228.3,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,204.72,0,22.5,43.9,-0.09,2.98,204.72,9,23.1,43.9,0.01,2.98,204.72,9,22.5,43.9,-0.09,2.98,204.72,9,23.1,43.9,0.01,2.98,204.72,9,22.5,43.9,-0.09,2.98,204.72,9
10,11,15,Day 10 11:15,20.1,22.8,17.9,1232.78,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,205.46,0,22.5,43.9,-0.09,2.98,205.46,9,23.1,43.9,0.01,2.98,205.46,9,22.5,43.9,-0.09,2.98,205.46,9,23.1,43.9,0.01,2.98,205.46,9,22.5,43.9,-0.09,2.98,205.46,9
10,11,30,Day 10 11:30,20.0,22.8,17.9,1237.25,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,206.21,0,22.5,43.9,-0.09,2.98,206.21,9,23.1,43.9,0.01,2.98,206.21,9,22.5,43.9,-0.09,2.98,206.21,9,23.1,43.9,0.01,2.98,206.21,9,22.5,43.9,-0.09,2.98,206.21,9
10,11,45,Day 10 11:45,19.9,22.8,17.9,1241.73,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,206.95,0,22.5,43.9,-0.09,2.98,206.95,9,23.1,43.9,0.01,2.98,206.95,9,22.5,43.9,-0.09,2.98,206.95,9,23.1,43.9,0.01,2.98,206.95,9,22.5,43.9,-0.09,2.98,206.95,9
10,11,60,Day 10 11:60,19.8,22.8,17.9,1246.2,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,207.7,0,22.5,43.9,-0.09,2.98,207.7,9,23.1,43.9,0.01,2.98,207.7,9,22.5,43.9,-0.09,2.98,207.7,9,23.1,43.9,0.01,2.98,207.7,9,22.5,43.9,-0.09,2.98,207.7,9
10,12,15,Day 10 12:15,19.7,22.8,17.9,1250.68,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,208.45,0,22.5,43.9,-0.09,2.98,208.45,9,23.1,43.9,0.01,2.98,208.45,9,22.5,43.9,-0.09,2.98,208.45,9,23.1,43.9,0.01,2.98,208.45,9,22.5,43.9,-0.09,2.98,208.45,9
10,12,30,Day 10 12:30,19.6,22.8,17.9,1255.15,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,209.19,0,22.5,43.9,-0.09,2.98,209.19,9,23.1,43.9,0.01,2.98,209.19,9,22.5,43.9,-0.09,2.98,209.19,9,23.1,43.9,0.01,2.98,209.19,9,22.5,43.9,-0.09,2.98,209.19,9
10,12,45,Day 10 12:45,19.5,22.8,17.9,1259.63,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,209.94,0,22.5,43.9,-0.09,2.98,209.94,9,23.1,43.9,0.01,2.98,209.94,9,22.5,43.9,-0.09,2.98,209.94,9,23.1,43.9,0.01,2.98,209.94,9,22.5,43.9,-0.09,2.98,209.94,9
10,12,60,Day 10 12:60,19.4,22.8,17.9,1264.1,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,210.68,0,22.5,43.9,-0.09,2.98,210.68,9,23.1,43.9,0.01,2.98,210.68,9,22.5,43.9,-0.09,2.98,210.68,9,23.1,43.9,0.01,2.98,210.68,9,22.5,43.9,-0.09,2.98,210.68,9
10,13,15,Day 10 13:15,19.35,22.8,17.9,1268.58,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,211.43,0,22.5,43.9,-0.09,2.98,211.43,9,23.1,43.9,0.01,2.98,211.43,9,22.5,43.9,-0.09,2.98,211.43,9,23.1,43.9,0.01,2.98,211.43,9,22.5,43.9,-0.09,2.98,211.43,9
10,13,30,Day 10 13:30,19.3,22.8,17.9,1273.05,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,212.18,0,22.5,43.9,-0.09,2.98,212.18,9,23.1,43.9,0.01,2.98,212.18,9,22.5,43.9,-0.09,2.98,212.18,9,23.1,43.9,0.01,2.98,212.18,9,22.5,43.9,-0.09,2.98,212.18,9
10,13,45,Day 10 13:45,19.25,22.8,17.9,1277.53,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,212.92,0,22.5,43.9,-0.09,2.98,212.92,9,23.1,43.9,0.01,2.98,212.92,9,22.5,43.9,-0.09,2.98,212.92,9,23.1,43.9,0.01,2.98,212.92,9,22.5,43.9,-0.09,2.98,212.92,9
10,13,60,Day 10 13:60,19.2,22.8,17.9,1282.0,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,213.67,0,22.5,43.9,-0.09,2.98,213.67,9,23.1,43.9,0.01,2.98,213.67,9,22.5,43.9,-0.09,2.98,213.67,9,23.1,43.9,0.01,2.98,213.67,9,22.5,43.9,-0.09,2.98,213.67,9
10,14,15,Day 10 14:15,19.17,22.8,17.9,1286.48,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,214.41,0,22.5,43.9,-0.09,2.98,214.41,9,23.1,43.9,0.01,2.98,214.41,9,22.5,43.9,-0.09,2.98,214.41,9,23.1,43.9,0.01,2.98,214.41,9,22.5,43.9,-0.09,2.98,214.41,9
10,14,30,Day 10 14:30,19.15,22.8,17.9,1290.95,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,215.16,0,22.5,43.9,-0.09,2.98,215.16,9,23.1,43.9,0.01,2.98,215.16,9,22.5,43.9,-0.09,2.98,215.16,9,23.1,43.9,0.01,2.98,215.16,9,22.5,43.9,-0.09,2.98,215.16,9
10,14,45,Day 10 14:45,19.12,22.8,17.9,1295.42,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,215.9,0,22.5,43.9,-0.09,2.98,215.9,9,23.1,43.9,0.01,2.98,215.9,9,22.5,43.9,-0.09,2.98,215.9,9,23.1,43.9,0.01,2.98,215.9,9,22.5,43.9,-0.09,2.98,215.9,9
10,14,60,Day 10 14:60,19.1,22.8,17.9,1299.9,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,216.65,0,22.5,43.9,-0.09,2.98,216.65,9,23.1,43.9,0.01,2.98,216.65,9,22.5,43.9,-0.09,2.98,216.65,9,23.1,43.9,0.01,2.98,216.65,9,22.5,43.9,-0.09,2.98,216.65,9
10,15,15,Day 10 15:15,19.05,22.8,17.9,1304.37,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,217.4,0,22.5,43.9,-0.09,2.98,217.4,9,23.1,43.9,0.01,2.98,217.4,9,22.5,43.9,-0.09,2.98,217.4,9,23.1,43.9,0.01,2.98,217.4,9,22.5,43.9,-0.09,2.98,217.4,9
10,15,30,Day 10 15:30,19.0,22.8,17.9,1308.85,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,218.14,0,22.5,43.9,-0.09,2.98,218.14,9,23.1,43.9,0.01,2.98,218.14,9,22.5,43.9,-0.09,2.98,218.14,9,23.1,43.9,0.01,2.98,218.14,9,22.5,43.9,-0.09,2.98,218.14,9
10,15,45,Day 10 15:45,18.95,22.8,17.9,1313.32,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,218.89,0,22.5,43.9,-0.09,2.98,218.89,9,23.1,43.9,0.01,2.98,218.89,9,22.5,43.9,-0.09,2.98,218.89,9,23.1,43.9,0.01,2.98,218.89,9,22.5,43.9,-0.09,2.98,218.89,9
10,15,60,Day 10 15:60,18.9,22.8,17.9,1317.8,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,219.63,0,22.5,43.9,-0.09,2.98,219.63,9,23.1,43.9,0.01,2.98,219.63,9,22.5,43.9,-0.09,2.98,219.63,9,23.1,43.9,0.01,2.98,219.63,9,22.5,43.9,-0.09,2.98,219.63,9
10,16,15,Day 10 16:15,18.75,22.8,17.9,1322.27,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,220.38,0,22.5,43.9,-0.09,2.98,220.38,9,23.1,43.9,0.01,2.98,220.38,9,22.5,43.9,-0.09,2.98,220.38,9,23.1,43.9,0.01,2.98,220.38,9,22.5,43.9,-0.09,2.98,220.38,9
10,16,30,Day 10 16:30,18.6,22.8,17.9,1326.75,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,221.12,0,22.5,43.9,-0.09,2.98,221.12,9,23.1,43.9,0.01,2.98,221.12,9,22.5,43.9,-0.09,2.98,221.12,9,23.1,43.9,0.01,2.98,221.12,9,22.5,43.9,-0.09,2.98,221.12,9
10,16,45,Day 10 16:45,18.45,22.8,17.9,1331.22,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,221.87,0,22.5,43.9,-0.09,2.98,221.87,9,23.1,43.9,0.01,2.98,221.87,9,22.5,43.9,-0.09,2.98,221.87,9,23.1,43.9,0.01,2.98,221.87,9,22.5,43.9,-0.09,2.98,221.87,9
10,16,60,Day 10 16:60,18.3,22.8,17.9,1335.7,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,222.62,0,22.5,43.9,-0.09,2.98,222.62,9,23.1,43.9,0.01,2.98,222.62,9,22.5,43.9,-0.09,2.98,222.62,9,23.1,43.9,0.01,2.98,222.62,9,22.5,43.9,-0.09,2.98,222.62,9
10,17,15,Day 10 17:15,18.18,22.8,17.9,1340.17,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,223.36,0,22.5,43.9,-0.09,2.98,223.36,9,23.1,43.9,0.01,2.98,223.36,9,22.5,43.9,-0.09,2.98,223.36,9,23.1,43.9,0.01,2.98,223.36,9,22.5,43.9,-0.09,2.98,223.36,9
10,17,30,Day 10 17:30,18.05,22.8,17.9,1344.65,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,224.11,0,22.5,43.9,-0.09,2.98,224.11,9,23.1,43.9,0.01,2.98,224.11,9,22.5,43.9,-0.09,2.98,224.11,9,23.1,43.9,0.01,2.98,224.11,9,22.5,43.9,-0.09,2.98,224.11,9
10,17,45,Day 10 17:45,17.93,22.8,17.9,1349.12,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,224.85,0,22.5,43.9,-0.09,2.98,224.85,9,23.1,43.9,0.01,2.98,224.85,9,22.5,43.9,-0.09,2.98,224.85,9,23.1,43.9,0.01,2.98,224.85,9,22.5,43.9,-0.09,2.98,224.85,9
10,17,60,Day 10 17:60,17.8,22.8,17.9,1353.6,-0.04,False,45.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.98,225.6,0,22.5,43.9,-0.09,2.98,225.6,9,23.1,43.9,0.01,2.98,225.6,9,22.5,43.9,-0.09,2.98,225.6,9,23.1,43.9,0.01,2.98,225.6,9,22.5,43.9,-0.09,2.98,225.6,9
10,18,15,Day 10 18:15,17.65,22.8,14.3,1357.17,-0.04,False,15.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.38,226.2,0,22.5,43.9,-0.09,2.38,226.2,3,23.1,43.9,0.01,2.38,226.2,3,22.5,43.9,-0.09,2.38,226.2,3,23.1,43.9,0.01,2.38,226.2,3,22.5,43.9,-0.09,2.38,226.2,3
10,18,38,Day 10 18:38,17.5,22.8,14.3,1360.75,-0.04,False,15.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.38,226.79,0,22.5,43.9,-0.09,2.38,226.79,3,23.1,43.9,0.01,2.38,226.79,3,22.5,43.9,-0.09,2.38,226.79,3,23.1,43.9,0.01,2.38,226.79,3,22.5,43.9,-0.09,2.38,226.79,3
10,18,53,Day 10 18:53,17.35,22.8,14.3,1364.32,-0.04,False,15.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.38,227.39,0,22.5,43.9,-0.09,2.38,227.39,3,23.1,43.9,0.01,2.38,227.39,3,22.5,43.9,-0.09,2.38,227.39,3,23.1,43.9,0.01,2.38,227.39,3,22.5,43.9,-0.09,2.38,227.39,3
10,18,60,Day 10 18:60,17.2,22.8,14.3,1367.9,-0.04,False,15.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.38,227.98,0,22.5,43.9,-0.09,2.38,227.98,3,23.1,43.9,0.01,2.38,227.98,3,22.5,43.9,-0.09,2.38,227.98,3,23.1,43.9,0.01,2.38,227.98,3,22.5,43.9,-0.09,2.38,227.98,3
10,19,15,Day 10 19:15,17.07,22.8,12.5,1371.02,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,228.5,0,22.5,43.9,-0.09,2.08,228.5,0,23.1,43.9,0.01,2.08,228.5,0,22.5,43.9,-0.09,2.08,228.5,0,23.1,43.9,0.01,2.08,228.5,0,22.5,43.9,-0.09,2.08,228.5,0
10,19,38,Day 10 19:38,16.95,22.8,12.5,1374.15,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,229.02,0,22.5,43.9,-0.09,2.08,229.02,0,23.1,43.9,0.01,2.08,229.02,0,22.5,43.9,-0.09,2.08,229.02,0,23.1,43.9,0.01,2.08,229.02,0,22.5,43.9,-0.09,2.08,229.02,0
10,19,53,Day 10 19:53,16.82,22.8,12.5,1377.27,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,229.55,0,22.5,43.9,-0.09,2.08,229.55,0,23.1,43.9,0.01,2.08,229.55,0,22.5,43.9,-0.09,2.08,229.55,0,23.1,43.9,0.01,2.08,229.55,0,22.5,43.9,-0.09,2.08,229.55,0
10,19,68,Day 10 19:68,16.7,22.8,12.5,1380.4,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,230.07,0,22.5,43.9,-0.09,2.08,230.07,0,23.1,43.9,0.01,2.08,230.07,0,22.5,43.9,-0.09,2.08,230.07,0,23.1,43.9,0.01,2.08,230.07,0,22.5,43.9,-0.09,2.08,230.07,0
10,20,23,Day 10 20:23,16.55,22.8,12.5,1383.52,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,230.59,0,22.5,43.9,-0.09,2.08,230.59,0,23.1,43.9,0.01,2.08,230.59,0,22.5,43.9,-0.09,2.08,230.59,0,23.1,43.9,0.01,2.08,230.59,0,22.5,43.9,-0.09,2.08,230.59,0
10,20,38,Day 10 20:38,16.4,22.8,12.5,1386.65,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,231.11,0,22.5,43.9,-0.09,2.08,231.11,0,23.1,43.9,0.01,2.08,231.11,0,22.5,43.9,-0.09,2.08,231.11,0,23.1,43.9,0.01,2.08,231.11,0,22.5,43.9,-0.09,2.08,231.11,0
10,20,53,Day 10 20:53,16.25,22.8,12.5,1389.77,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,231.63,0,22.5,43.9,-0.09,2.08,231.63,0,23.1,43.9,0.01,2.08,231.63,0,22.5,43.9,-0.09,2.08,231.63,0,23.1,43.9,0.01,2.08,231.63,0,22.5,43.9,-0.09,2.08,231.63,0
10,20,60,Day 10 20:60,16.1,22.8,12.5,1392.9,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,232.15,0,22.5,43.9,-0.09,2.08,232.15,0,23.1,43.9,0.01,2.08,232.15,0,22.5,43.9,-0.09,2.08,232.15,0,23.1,43.9,0.01,2.08,232.15,0,22.5,43.9,-0.09,2.08,232.15,0
10,21,15,Day 10 21:15,15.98,22.8,12.5,1396.02,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,232.67,0,22.5,43.9,-0.09,2.08,232.67,0,23.1,43.9,0.01,2.08,232.67,0,22.5,43.9,-0.09,2.08,232.67,0,23.1,43.9,0.01,2.08,232.67,0,22.5,43.9,-0.09,2.08,232.67,0
10,21,30,Day 10 21:30,15.85,22.8,12.5,1399.15,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,233.19,0,22.5,43.9,-0.09,2.08,233.19,0,23.1,43.9,0.01,2.08,233.19,0,22.5,43.9,-0.09,2.08,233.19,0,23.1,43.9,0.01,2.08,233.19,0,22.5,43.9,-0.09,2.08,233.19,0
10,21,45,Day 10 21:45,15.72,22.8,12.5,1402.27,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,233.71,0,22.5,43.9,-0.09,2.08,233.71,0,23.1,43.9,0.01,2.08,233.71,0,22.5,43.9,-0.09,2.08,233.71,0,23.1,43.9,0.01,2.08,233.71,0,22.5,43.9,-0.09,2.08,233.71,0
10,21,60,Day 10 21:60,15.6,22.8,12.5,1405.4,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,234.23,0,22.5,43.9,-0.09,2.08,234.23,0,23.1,43.9,0.01,2.08,234.23,0,22.5,43.9,-0.09,2.08,234.23,0,23.1,43.9,0.01,2.08,234.23,0,22.5,43.9,-0.09,2.08,234.23,0
10,22,15,Day 10 22:15,15.5,22.8,12.5,1408.52,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,234.75,0,22.5,43.9,-0.09,2.08,234.75,0,23.1,43.9,0.01,2.08,234.75,0,22.5,43.9,-0.09,2.08,234.75,0,23.1,43.9,0.01,2.08,234.75,0,22.5,43.9,-0.09,2.08,234.75,0
10,22,30,Day 10 22:30,15.4,22.8,12.5,1411.65,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,235.27,0,22.5,43.9,-0.09,2.08,235.27,0,23.1,43.9,0.01,2.08,235.27,0,22.5,43.9,-0.09,2.08,235.27,0,23.1,43.9,0.01,2.08,235.27,0,22.5,43.9,-0.09,2.08,235.27,0
10,22,45,Day 10 22:45,15.3,22.8,12.5,1414.77,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,235.8,0,22.5,43.9,-0.09,2.08,235.8,0,23.1,43.9,0.01,2.08,235.8,0,22.5,43.9,-0.09,2.08,235.8,0,23.1,43.9,0.01,2.08,235.8,0,22.5,43.9,-0.09,2.08,235.8,0
10,22,60,Day 10 22:60,15.2,22.8,12.5,1417.9,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,236.32,0,22.5,43.9,-0.09,2.08,236.32,0,23.1,43.9,0.01,2.08,236.32,0,22.5,43.9,-0.09,2.08,236.32,0,23.1,43.9,0.01,2.08,236.32,0,22.5,43.9,-0.09,2.08,236.32,0
10,23,15,Day 10 23:15,15.1,22.8,12.5,1421.02,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,236.84,0,22.5,43.9,-0.09,2.08,236.84,0,23.1,43.9,0.01,2.08,236.84,0,22.5,43.9,-0.09,2.08,236.84,0,23.1,43.9,0.01,2.08,236.84,0,22.5,43.9,-0.09,2.08,236.84,0
10,23,30,Day 10 23:30,15.0,22.8,12.5,1424.15,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,237.36,0,22.5,43.9,-0.09,2.08,237.36,0,23.1,43.9,0.01,2.08,237.36,0,22.5,43.9,-0.09,2.08,237.36,0,23.1,43.9,0.01,2.08,237.36,0,22.5,43.9,-0.09,2.08,237.36,0
10,23,45,Day 10 23:45,14.9,22.8,12.5,1427.27,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,237.88,0,22.5,43.9,-0.09,2.08,237.88,0,23.1,43.9,0.01,2.08,237.88,0,22.5,43.9,-0.09,2.08,237.88,0,23.1,43.9,0.01,2.08,237.88,0,22.5,43.9,-0.09,2.08,237.88,0
10,23,60,Day 10 23:60,14.8,22.8,12.5,1430.4,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,238.4,0,22.5,43.9,-0.09,2.08,238.4,0,23.1,43.9,0.01,2.08,238.4,0,22.5,43.9,-0.09,2.08,238.4,0,23.1,43.9,0.01,2.08,238.4,0,22.5,43.9,-0.09,2.08,238.4,0
11,0,15,Day 11 00:15,14.7,22.8,12.5,1433.52,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,238.92,0,22.5,43.9,-0.09,2.08,238.92,0,23.1,43.9,0.01,2.08,238.92,0,22.5,43.9,-0.09,2.08,238.92,0,23.1,43.9,0.01,2.08,238.92,0,22.5,43.9,-0.09,2.08,238.92,0
11,0,30,Day 11 00:30,14.6,22.8,12.5,1436.65,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,239.44,0,22.5,43.9,-0.09,2.08,239.44,0,23.1,43.9,0.01,2.08,239.44,0,22.5,43.9,-0.09,2.08,239.44,0,23.1,43.9,0.01,2.08,239.44,0,22.5,43.9,-0.09,2.08,239.44,0
11,0,45,Day 11 00:45,14.5,22.8,12.5,1439.77,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,239.96,0,22.5,43.9,-0.09,2.08,239.96,0,23.1,43.9,0.01,2.08,239.96,0,22.5,43.9,-0.09,2.08,239.96,0,23.1,43.9,0.01,2.08,239.96,0,22.5,43.9,-0.09,2.08,239.96,0
11,0,60,Day 11 00:60,14.4,22.8,12.5,1442.9,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,240.48,0,22.5,43.9,-0.09,2.08,240.48,0,23.1,43.9,0.01,2.08,240.48,0,22.5,43.9,-0.09,2.08,240.48,0,23.1,43.9,0.01,2.08,240.48,0,22.5,43.9,-0.09,2.08,240.48,0
11,1,15,Day 11 01:15,14.3,22.8,12.5,1446.02,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,241.0,0,22.5,43.9,-0.09,2.08,241.0,0,23.1,43.9,0.01,2.08,241.0,0,22.5,43.9,-0.09,2.08,241.0,0,23.1,43.9,0.01,2.08,241.0,0,22.5,43.9,-0.09,2.08,241.0,0
11,1,30,Day 11 01:30,14.2,22.8,12.5,1449.15,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,241.52,0,22.5,43.9,-0.09,2.08,241.52,0,23.1,43.9,0.01,2.08,241.52,0,22.5,43.9,-0.09,2.08,241.52,0,23.1,43.9,0.01,2.08,241.52,0,22.5,43.9,-0.09,2.08,241.52,0
11,1,45,Day 11 01:45,14.1,22.8,12.5,1452.27,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,242.05,0,22.5,43.9,-0.09,2.08,242.05,0,23.1,43.9,0.01,2.08,242.05,0,22.5,43.9,-0.09,2.08,242.05,0,23.1,43.9,0.01,2.08,242.05,0,22.5,43.9,-0.09,2.08,242.05,0
11,1,60,Day 11 01:60,14.0,22.8,12.5,1455.4,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,242.57,0,22.5,43.9,-0.09,2.08,242.57,0,23.1,43.9,0.01,2.08,242.57,0,22.5,43.9,-0.09,2.08,242.57,0,23.1,43.9,0.01,2.08,242.57,0,22.5,43.9,-0.09,2.08,242.57,0
11,2,15,Day 11 02:15,13.93,22.8,12.5,1458.52,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,243.09,0,22.5,43.9,-0.09,2.08,243.09,0,23.1,43.9,0.01,2.08,243.09,0,22.5,43.9,-0.09,2.08,243.09,0,23.1,43.9,0.01,2.08,243.09,0,22.5,43.9,-0.09,2.08,243.09,0
11,2,30,Day 11 02:30,13.85,22.8,12.5,1461.65,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,243.61,0,22.5,43.9,-0.09,2.08,243.61,0,23.1,43.9,0.01,2.08,243.61,0,22.5,43.9,-0.09,2.08,243.61,0,23.1,43.9,0.01,2.08,243.61,0,22.5,43.9,-0.09,2.08,243.61,0
11,2,45,Day 11 02:45,13.77,22.8,12.5,1464.77,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,244.13,0,22.5,43.9,-0.09,2.08,244.13,0,23.1,43.9,0.01,2.08,244.13,0,22.5,43.9,-0.09,2.08,244.13,0,23.1,43.9,0.01,2.08,244.13,0,22.5,43.9,-0.09,2.08,244.13,0
11,2,60,Day 11 02:60,13.7,22.8,12.5,1467.9,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,244.65,0,22.5,43.9,-0.09,2.08,244.65,0,23.1,43.9,0.01,2.08,244.65,0,22.5,43.9,-0.09,2.08,244.65,0,23.1,43.9,0.01,2.08,244.65,0,22.5,43.9,-0.09,2.08,244.65,0
11,3,15,Day 11 03:15,13.6,22.8,12.5,1471.02,-0.04,False,0.0,23.0,20.0,Baseline,25.0,38.5,0.85,2.08,245.17,0,22.5,43.9,-0.09,2.08,245.17,0,23.1,43.9,0.01,2.08,245.17,0,22.5,43.9,-0.09,2.08,245.17,0,23.1,43.9,0.01,2.08,245.17,0,22.5,43.9,-0.09,2.08,245.17,0
